fecha;cod_ine;num_casos;num_casos_prueba_pcr;num_casos_prueba_test_ac;num_casos_prueba_otras;num_casos_prueba_desconocida;hospitalizados;uci;fallecidos;altas;PCR;TEST_ANTICUERPOS;OTROS_TESTS;TOTAL_PRUEBAS;positivos_asintomaticos
18292.0;1;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18292.0;2;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18292.0;3;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18292.0;4;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18292.0;5;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18292.0;6;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18292.0;7;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18292.0;8;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18292.0;9;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18292.0;10;4;3;1;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18292.0;11;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18292.0;12;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18292.0;13;4;4;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18292.0;14;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18292.0;15;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18292.0;16;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18292.0;17;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18292.0;18;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18292.0;19;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18263.0;1;2;2;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18263.0;2;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18263.0;3;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18263.0;4;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18263.0;5;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18263.0;6;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18263.0;7;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18263.0;8;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18263.0;9;7;5;0;0;2;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18263.0;10;1;1;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18263.0;11;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18263.0;12;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18263.0;13;9;9;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18263.0;14;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18263.0;15;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18263.0;16;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18263.0;17;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18263.0;18;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18263.0;19;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18294.0;1;2;1;1;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18294.0;2;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18294.0;3;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18294.0;4;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18294.0;5;1;0;0;0;1;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18294.0;6;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18294.0;7;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18294.0;8;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18294.0;9;2;1;0;0;1;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18294.0;10;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18294.0;11;2;0;2;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18294.0;12;1;1;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18294.0;13;6;6;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18294.0;14;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18294.0;15;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18294.0;16;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18294.0;17;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18294.0;18;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18294.0;19;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18323.0;1;1;1;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18323.0;2;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18323.0;3;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18323.0;4;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18323.0;5;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18323.0;6;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18323.0;7;1;0;1;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18323.0;8;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18323.0;9;2;1;0;0;1;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18323.0;10;5;1;3;0;1;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18323.0;11;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18323.0;12;1;1;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18323.0;13;7;7;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18323.0;14;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18323.0;15;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18323.0;16;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18323.0;17;1;1;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18323.0;18;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18323.0;19;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18354.0;1;1;0;1;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18354.0;2;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18354.0;3;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18354.0;4;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18354.0;5;1;1;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18354.0;6;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18354.0;7;1;1;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18354.0;8;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18354.0;9;4;4;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18354.0;10;1;0;1;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18354.0;11;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18354.0;12;1;0;1;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18354.0;13;3;3;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18354.0;14;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18354.0;15;1;0;1;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18354.0;16;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18354.0;17;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18354.0;18;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18354.0;19;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18384.0;1;1;0;1;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18384.0;2;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18384.0;3;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18384.0;4;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18384.0;5;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18384.0;6;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18384.0;7;1;1;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18384.0;8;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18384.0;9;2;2;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18384.0;10;3;0;3;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18384.0;11;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18384.0;12;1;0;0;0;1;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18384.0;13;4;4;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18384.0;14;2;0;2;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18384.0;15;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18384.0;16;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18384.0;17;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18384.0;18;1;0;1;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18384.0;19;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18415.0;1;2;1;1;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18415.0;2;1;1;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18415.0;3;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18415.0;4;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18415.0;5;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18415.0;6;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18415.0;7;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18415.0;8;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18415.0;9;1;1;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18415.0;10;2;2;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18415.0;11;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18415.0;12;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18415.0;13;4;4;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18415.0;14;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18415.0;15;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18415.0;16;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18415.0;17;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18415.0;18;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18415.0;19;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18445.0;1;2;2;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18445.0;2;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18445.0;3;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18445.0;4;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18445.0;5;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18445.0;6;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18445.0;7;1;1;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18445.0;8;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18445.0;9;2;1;0;0;1;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18445.0;10;1;0;1;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18445.0;11;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18445.0;12;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18445.0;13;9;9;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18445.0;14;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18445.0;15;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18445.0;16;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18445.0;17;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18445.0;18;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18445.0;19;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18476.0;1;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18476.0;2;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18476.0;3;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18476.0;4;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18476.0;5;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18476.0;6;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18476.0;7;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18476.0;8;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18476.0;9;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18476.0;10;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18476.0;11;1;1;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18476.0;12;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18476.0;13;8;8;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18476.0;14;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18476.0;15;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18476.0;16;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18476.0;17;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18476.0;18;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18476.0;19;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18507.0;1;1;0;1;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18507.0;2;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18507.0;3;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18507.0;4;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18507.0;5;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18507.0;6;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18507.0;7;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18507.0;8;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18507.0;9;1;0;0;0;1;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18507.0;10;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18507.0;11;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18507.0;12;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18507.0;13;2;2;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18507.0;14;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18507.0;15;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18507.0;16;1;0;0;0;1;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18507.0;17;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18507.0;18;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18507.0;19;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18537.0;1;1;1;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18537.0;2;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18537.0;3;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18537.0;4;2;2;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18537.0;5;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18537.0;6;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18537.0;7;1;0;1;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18537.0;8;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18537.0;9;3;3;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18537.0;10;4;1;3;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18537.0;11;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18537.0;12;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18537.0;13;10;10;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18537.0;14;1;0;1;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18537.0;15;1;1;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18537.0;16;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18537.0;17;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18537.0;18;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18537.0;19;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18568.0;1;1;0;1;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18568.0;2;1;1;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18568.0;3;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18568.0;4;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18568.0;5;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18568.0;6;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18568.0;7;1;1;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18568.0;8;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18568.0;9;2;1;0;0;1;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18568.0;10;1;1;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18568.0;11;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18568.0;12;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18568.0;13;8;8;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18568.0;14;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18568.0;15;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18568.0;16;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18568.0;17;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18568.0;18;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18568.0;19;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18598.0;1;1;1;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18598.0;2;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18598.0;3;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18598.0;4;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18598.0;5;1;1;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18598.0;6;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18598.0;7;2;2;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18598.0;8;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18598.0;9;5;4;0;0;1;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18598.0;10;1;1;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18598.0;11;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18598.0;12;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18598.0;13;9;9;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18598.0;14;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18598.0;15;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18598.0;16;2;2;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18598.0;17;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18598.0;18;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18598.0;19;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18305.0;1;2;1;1;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18305.0;2;1;1;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18305.0;3;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18305.0;4;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18305.0;5;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18305.0;6;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18305.0;7;3;0;3;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18305.0;8;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18305.0;9;11;9;0;0;2;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18305.0;10;2;1;1;0;0;0.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0
18305.0;11;1;0;1;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18305.0;12;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18305.0;13;15;15;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18305.0;14;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18305.0;15;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18305.0;16;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18305.0;17;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18305.0;18;1;0;1;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18305.0;19;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18306.0;1;1;1;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18306.0;2;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18306.0;3;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18306.0;4;1;1;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18306.0;5;1;1;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
