fecha;cod_ine;num_casos;num_casos_prueba_pcr;num_casos_prueba_test_ac;num_casos_prueba_otras;num_casos_prueba_desconocida
18263.0;5;0;0;0;0;0
18264.0;5;7;7;0;0;0
18265.0;5;52;51;0;0;1
18266.0;5;9;9;0;0;0
18267.0;5;4;4;0;0;0
18268.0;5;8;8;0;0;0
18269.0;5;29;29;0;0;0
18270.0;5;265;264;0;0;1
18292.0;5;0;0;0;0;0
18294.0;5;1;0;0;0;1
18295.0;5;12;12;0;0;0
18296.0;5;34;32;0;0;2
18297.0;5;5;5;0;0;0
18298.0;5;4;4;0;0;0
18299.0;5;1;1;0;0;0
18300.0;5;29;29;0;0;0
18301.0;5;242;241;0;0;1
18305.0;5;0;0;0;0;0
18306.0;5;1;1;0;0;0
18307.0;5;0;0;0;0;0
18308.0;5;2;2;0;0;0
18309.0;5;0;0;0;0;0
18310.0;5;1;1;0;0;0
18311.0;5;1;1;0;0;0
18312.0;5;1;1;0;0;0
18313.0;5;0;0;0;0;0
18314.0;5;0;0;0;0;0
18315.0;5;2;2;0;0;0
18316.0;5;0;0;0;0;0
18317.0;5;2;1;0;0;1
18318.0;5;7;7;0;0;0
18319.0;5;1;1;0;0;0
18320.0;5;8;7;0;0;1
18321.0;5;6;6;0;0;0
18323.0;5;0;0;0;0;0
18324.0;5;9;9;0;0;0
18325.0;5;17;17;0;0;0
18326.0;5;0;0;0;0;0
18327.0;5;4;4;0;0;0
18328.0;5;4;4;0;0;0
18329.0;5;37;37;0;0;0
18330.0;5;252;252;0;0;0
18334.0;5;109;100;0;0;9
18335.0;5;97;93;0;0;4
18336.0;5;91;89;0;0;2
18337.0;5;133;117;0;0;16
18338.0;5;93;90;0;0;3
18339.0;5;117;109;0;0;8
18340.0;5;78;70;0;0;8
18341.0;5;117;111;0;0;6
18342.0;5;86;77;0;0;9
18343.0;5;75;73;0;0;2
18344.0;5;97;91;0;0;6
18345.0;5;63;59;0;0;4
18346.0;5;55;54;0;0;1
18347.0;5;62;60;0;0;2
18348.0;5;71;69;0;0;2
18349.0;5;36;35;0;0;1
18350.0;5;42;42;0;0;0
18351.0;5;51;49;0;0;2
18352.0;5;28;27;0;0;1
18354.0;5;1;1;0;0;0
18355.0;5;14;14;0;0;0
18356.0;5;29;28;0;0;1
18357.0;5;3;3;0;0;0
18358.0;5;1;1;0;0;0
18359.0;5;4;4;0;0;0
18360.0;5;54;54;0;0;0
18361.0;5;258;258;0;0;0
18365.0;5;14;13;0;0;1
18366.0;5;13;12;0;0;1
18367.0;5;15;15;0;0;0
18368.0;5;15;14;0;0;1
18369.0;5;8;8;0;0;0
18370.0;5;9;9;0;0;0
18371.0;5;15;15;0;0;0
18372.0;5;16;15;0;0;1
18373.0;5;7;7;0;0;0
18374.0;5;7;7;0;0;0
18375.0;5;5;3;0;0;2
18376.0;5;11;10;0;0;1
18377.0;5;4;4;0;0;0
18378.0;5;2;2;0;0;0
18379.0;5;3;3;0;0;0
18380.0;5;4;1;0;0;3
18381.0;5;4;3;0;0;1
18382.0;5;4;4;0;0;0
18384.0;5;0;0;0;0;0
18385.0;5;16;15;0;0;1
18386.0;5;17;15;0;0;2
18387.0;5;2;2;0;0;0
18388.0;5;1;1;0;0;0
18389.0;5;1;1;0;0;0
18390.0;5;70;70;0;0;0
18391.0;5;241;241;0;0;0
18395.0;5;5;5;0;0;0
18396.0;5;2;2;0;0;0
18397.0;5;3;3;0;0;0
18398.0;5;6;6;0;0;0
18399.0;5;1;1;0;0;0
18400.0;5;4;4;0;0;0
18401.0;5;7;7;0;0;0
18402.0;5;4;4;0;0;0
18403.0;5;5;5;0;0;0
18404.0;5;3;3;0;0;0
18405.0;5;1;1;0;0;0
18406.0;5;2;2;0;0;0
18407.0;5;4;4;0;0;0
18408.0;5;3;3;0;0;0
18409.0;5;2;2;0;0;0
18410.0;5;7;7;0;0;0
18411.0;5;7;7;0;0;0
18412.0;5;3;3;0;0;0
18413.0;5;1;1;0;0;0
18415.0;5;0;0;0;0;0
18416.0;5;25;24;0;0;1
18417.0;5;13;13;0;0;0
18418.0;5;0;0;0;0;0
18419.0;5;4;4;0;0;0
18420.0;5;3;3;0;0;0
18421.0;5;76;76;0;0;0
18422.0;5;177;176;0;0;1
18426.0;5;2;2;0;0;0
18427.0;5;1;1;0;0;0
18428.0;5;1;1;0;0;0
18429.0;5;3;3;0;0;0
18430.0;5;14;14;0;0;0
18431.0;5;0;0;0;0;0
18432.0;5;1;1;0;0;0
18433.0;5;11;11;0;0;0
18434.0;5;2;2;0;0;0
18435.0;5;0;0;0;0;0
18436.0;5;6;6;0;0;0
18437.0;5;1;1;0;0;0
18438.0;5;1;1;0;0;0
18439.0;5;1;1;0;0;0
18440.0;5;0;0;0;0;0
18441.0;5;0;0;0;0;0
18442.0;5;0;0;0;0;0
18443.0;5;5;5;0;0;0
18445.0;5;0;0;0;0;0
18446.0;5;19;18;0;0;1
18447.0;5;26;24;0;0;2
18448.0;5;1;1;0;0;0
18449.0;5;1;1;0;0;0
18450.0;5;4;4;0;0;0
18451.0;5;71;71;0;0;0
18452.0;5;175;175;0;0;0
18456.0;5;6;6;0;0;0
18457.0;5;2;2;0;0;0
18458.0;5;9;9;0;0;0
18459.0;5;4;4;0;0;0
18460.0;5;7;7;0;0;0
18461.0;5;12;12;0;0;0
18462.0;5;54;54;0;0;0
18463.0;5;3;3;0;0;0
18464.0;5;11;11;0;0;0
18465.0;5;8;8;0;0;0
18466.0;5;11;11;0;0;0
18467.0;5;5;5;0;0;0
18468.0;5;13;13;0;0;0
18469.0;5;7;7;0;0;0
18470.0;5;9;9;0;0;0
18471.0;5;9;9;0;0;0
18472.0;5;6;6;0;0;0
18473.0;5;12;12;0;0;0
18474.0;5;16;16;0;0;0
18476.0;5;0;0;0;0;0
18477.0;5;34;30;0;0;4
18478.0;5;16;14;0;0;2
18479.0;5;1;1;0;0;0
18480.0;5;2;2;0;0;0
18481.0;5;8;8;0;0;0
18482.0;5;68;68;0;0;0
18483.0;5;179;178;0;0;1
18487.0;5;149;149;0;0;0
18488.0;5;197;196;0;0;1
18489.0;5;209;208;0;0;1
18490.0;5;150;148;0;0;2
18491.0;5;240;240;0;0;0
18492.0;5;229;229;0;0;0
18493.0;5;194;193;0;0;1
18494.0;5;233;231;0;0;2
18495.0;5;244;244;0;0;0
18496.0;5;268;268;0;0;0
18497.0;5;210;209;0;0;1
18498.0;5;297;297;0;0;0
18499.0;5;297;297;0;0;0
18500.0;5;296;296;0;0;0
18501.0;5;293;292;0;0;1
18502.0;5;279;279;0;0;0
18503.0;5;283;283;0;0;0
18504.0;5;278;278;0;0;0
18505.0;5;285;285;0;0;0
18507.0;5;0;0;0;0;0
18508.0;5;47;40;0;0;7
18509.0;5;26;23;0;0;3
18510.0;5;2;2;0;0;0
18511.0;5;2;2;0;0;0
18512.0;5;8;8;0;0;0
18513.0;5;90;90;0;0;0
18514.0;5;216;216;0;0;0
18518.0;5;98;98;0;0;0
18537.0;5;0;0;0;0;0
18538.0;5;55;50;0;0;5
18539.0;5;14;13;0;0;1
18540.0;5;1;1;0;0;0
18541.0;5;1;1;0;0;0
18542.0;5;3;3;0;0;0
18543.0;5;138;138;0;0;0
18544.0;5;204;204;0;0;0
18568.0;5;0;0;0;0;0
18569.0;5;59;54;0;0;5
18570.0;5;14;14;0;0;0
18571.0;5;3;3;0;0;0
18572.0;5;2;2;0;0;0
18573.0;5;1;1;0;0;0
18574.0;5;153;153;0;0;0
18575.0;5;143;143;0;0;0
18598.0;5;1;1;0;0;0
18599.0;5;73;69;0;0;4
18600.0;5;8;8;0;0;0
18601.0;5;4;4;0;0;0
18602.0;5;3;3;0;0;0
18603.0;5;3;3;0;0;0
18604.0;5;183;183;0;0;0
18605.0;5;139;139;0;0;0
