fecha;cod_ine;num_casos;num_casos_prueba_pcr;num_casos_prueba_test_ac;num_casos_prueba_otras;num_casos_prueba_desconocida
18263.0;17;0;0;0;0;0
18264.0;17;22;22;0;0;0
18265.0;17;108;107;1;0;0
18266.0;17;1;1;0;0;0
18267.0;17;3;3;0;0;0
18268.0;17;0;0;0;0;0
18269.0;17;3;3;0;0;0
18270.0;17;93;93;0;0;0
18292.0;17;0;0;0;0;0
18294.0;17;0;0;0;0;0
18295.0;17;30;29;1;0;0
18296.0;17;100;99;1;0;0
18297.0;17;2;1;1;0;0
18298.0;17;1;1;0;0;0
18299.0;17;0;0;0;0;0
18300.0;17;5;4;0;1;0
18301.0;17;91;89;0;0;2
18305.0;17;0;0;0;0;0
18306.0;17;0;0;0;0;0
18307.0;17;0;0;0;0;0
18308.0;17;0;0;0;0;0
18309.0;17;0;0;0;0;0
18310.0;17;0;0;0;0;0
18311.0;17;0;0;0;0;0
18312.0;17;0;0;0;0;0
18313.0;17;1;1;0;0;0
18314.0;17;0;0;0;0;0
18315.0;17;1;1;0;0;0
18316.0;17;2;2;0;0;0
18317.0;17;2;2;0;0;0
18318.0;17;4;4;0;0;0
18319.0;17;9;8;1;0;0
18320.0;17;10;10;0;0;0
18321.0;17;13;13;0;0;0
18323.0;17;1;1;0;0;0
18324.0;17;28;27;1;0;0
18325.0;17;79;75;4;0;0
18326.0;17;2;2;0;0;0
18327.0;17;2;2;0;0;0
18328.0;17;0;0;0;0;0
18329.0;17;10;9;0;1;0
18330.0;17;103;103;0;0;0
18334.0;17;107;106;1;0;0
18335.0;17;138;136;2;0;0
18336.0;17;111;109;2;0;0
18337.0;17;157;154;3;0;0
18338.0;17;122;117;5;0;0
18339.0;17;143;142;1;0;0
18340.0;17;168;167;1;0;0
18341.0;17;191;190;1;0;0
18342.0;17;133;133;0;0;0
18343.0;17;108;108;0;0;0
18344.0;17;158;155;3;0;0
18345.0;17;118;118;0;0;0
18346.0;17;133;132;1;0;0
18347.0;17;114;112;2;0;0
18348.0;17;129;126;2;0;1
18349.0;17;100;100;0;0;0
18350.0;17;87;85;2;0;0
18351.0;17;117;116;1;0;0
18352.0;17;108;105;3;0;0
18354.0;17;0;0;0;0;0
18355.0;17;25;25;0;0;0
18356.0;17;55;53;2;0;0
18357.0;17;2;2;0;0;0
18358.0;17;2;2;0;0;0
18359.0;17;0;0;0;0;0
18360.0;17;8;8;0;0;0
18361.0;17;90;90;0;0;0
18365.0;17;29;25;4;0;0
18366.0;17;24;24;0;0;0
18367.0;17;16;14;2;0;0
18368.0;17;29;28;1;0;0
18369.0;17;25;23;2;0;0
18370.0;17;17;17;0;0;0
18371.0;17;14;14;0;0;0
18372.0;17;9;9;0;0;0
18373.0;17;6;4;2;0;0
18374.0;17;15;14;1;0;0
18375.0;17;13;13;0;0;0
18376.0;17;4;3;1;0;0
18377.0;17;5;5;0;0;0
18378.0;17;4;2;2;0;0
18379.0;17;4;4;0;0;0
18380.0;17;10;10;0;0;0
18381.0;17;5;5;0;0;0
18382.0;17;2;2;0;0;0
18384.0;17;0;0;0;0;0
18385.0;17;27;27;0;0;0
18386.0;17;36;35;1;0;0
18387.0;17;0;0;0;0;0
18388.0;17;2;2;0;0;0
18389.0;17;1;1;0;0;0
18390.0;17;26;26;0;0;0
18391.0;17;75;74;0;0;1
18395.0;17;5;5;0;0;0
18396.0;17;5;5;0;0;0
18397.0;17;3;3;0;0;0
18398.0;17;2;2;0;0;0
