fecha;cod_ine;num_casos;num_casos_prueba_pcr;num_casos_prueba_test_ac;num_casos_prueba_otras;num_casos_prueba_desconocida
18263.0;19;0;0;0;0;0
18264.0;19;0;0;0;0;0
18265.0;19;5;5;0;0;0
18266.0;19;0;0;0;0;0
18267.0;19;1;1;0;0;0
18268.0;19;0;0;0;0;0
18269.0;19;8;8;0;0;0
18270.0;19;30;27;0;0;3
18292.0;19;0;0;0;0;0
18294.0;19;0;0;0;0;0
18295.0;19;0;0;0;0;0
18296.0;19;3;3;0;0;0
18297.0;19;0;0;0;0;0
18298.0;19;0;0;0;0;0
18299.0;19;0;0;0;0;0
18300.0;19;4;4;0;0;0
18301.0;19;26;25;0;0;1
18305.0;19;0;0;0;0;0
18306.0;19;0;0;0;0;0
18307.0;19;0;0;0;0;0
18308.0;19;0;0;0;0;0
18309.0;19;0;0;0;0;0
18310.0;19;0;0;0;0;0
18311.0;19;0;0;0;0;0
18312.0;19;0;0;0;0;0
18313.0;19;0;0;0;0;0
18314.0;19;0;0;0;0;0
18315.0;19;0;0;0;0;0
18316.0;19;0;0;0;0;0
18317.0;19;0;0;0;0;0
18318.0;19;0;0;0;0;0
18319.0;19;0;0;0;0;0
18320.0;19;0;0;0;0;0
18321.0;19;0;0;0;0;0
18323.0;19;0;0;0;0;0
18324.0;19;0;0;0;0;0
18325.0;19;4;3;1;0;0
18326.0;19;0;0;0;0;0
18327.0;19;0;0;0;0;0
18328.0;19;0;0;0;0;0
18329.0;19;4;4;0;0;0
18330.0;19;19;16;0;0;3
18334.0;19;10;9;1;0;0
18335.0;19;4;3;1;0;0
18336.0;19;3;3;0;0;0
18337.0;19;6;2;2;1;1
18338.0;19;3;3;0;0;0
18339.0;19;6;5;0;0;1
18340.0;19;6;3;1;0;2
18341.0;19;4;4;0;0;0
18342.0;19;3;1;0;0;2
18343.0;19;5;4;0;0;1
18344.0;19;5;4;0;0;1
18345.0;19;1;1;0;0;0
18346.0;19;4;3;1;0;0
18347.0;19;6;5;1;0;0
18348.0;19;5;3;0;0;2
18349.0;19;4;3;1;0;0
18350.0;19;5;4;0;0;1
18351.0;19;3;3;0;0;0
18352.0;19;3;3;0;0;0
18354.0;19;0;0;0;0;0
18355.0;19;0;0;0;0;0
18356.0;19;3;2;1;0;0
18357.0;19;0;0;0;0;0
18358.0;19;0;0;0;0;0
18359.0;19;0;0;0;0;0
18360.0;19;5;5;0;0;0
18361.0;19;18;17;0;0;1
18365.0;19;1;1;0;0;0
18366.0;19;0;0;0;0;0
18367.0;19;0;0;0;0;0
18368.0;19;0;0;0;0;0
18369.0;19;0;0;0;0;0
18370.0;19;0;0;0;0;0
18371.0;19;0;0;0;0;0
18372.0;19;2;2;0;0;0
18373.0;19;0;0;0;0;0
18374.0;19;1;1;0;0;0
18375.0;19;0;0;0;0;0
18376.0;19;1;1;0;0;0
18377.0;19;1;1;0;0;0
18378.0;19;0;0;0;0;0
18379.0;19;0;0;0;0;0
18380.0;19;0;0;0;0;0
18381.0;19;1;1;0;0;0
18382.0;19;1;1;0;0;0
18384.0;19;0;0;0;0;0
18385.0;19;1;1;0;0;0
18386.0;19;1;0;1;0;0
18387.0;19;0;0;0;0;0
18388.0;19;0;0;0;0;0
18389.0;19;0;0;0;0;0
18390.0;19;1;1;0;0;0
18391.0;19;6;6;0;0;0
18395.0;19;0;0;0;0;0
18396.0;19;0;0;0;0;0
18397.0;19;0;0;0;0;0
18398.0;19;0;0;0;0;0
18399.0;19;0;0;0;0;0
18400.0;19;1;1;0;0;0
18401.0;19;0;0;0;0;0
18402.0;19;0;0;0;0;0
18403.0;19;0;0;0;0;0
18404.0;19;0;0;0;0;0
18405.0;19;0;0;0;0;0
18406.0;19;0;0;0;0;0
18407.0;19;0;0;0;0;0
18408.0;19;0;0;0;0;0
18409.0;19;0;0;0;0;0
18410.0;19;0;0;0;0;0
18411.0;19;0;0;0;0;0
18412.0;19;0;0;0;0;0
18413.0;19;0;0;0;0;0
18415.0;19;0;0;0;0;0
18416.0;19;1;1;0;0;0
18417.0;19;0;0;0;0;0
18418.0;19;0;0;0;0;0
18419.0;19;0;0;0;0;0
18420.0;19;0;0;0;0;0
18421.0;19;3;3;0;0;0
18422.0;19;16;14;0;0;2
18426.0;19;0;0;0;0;0
18427.0;19;0;0;0;0;0
18428.0;19;1;1;0;0;0
18429.0;19;0;0;0;0;0
18430.0;19;0;0;0;0;0
18431.0;19;0;0;0;0;0
18432.0;19;0;0;0;0;0
18433.0;19;0;0;0;0;0
18434.0;19;2;2;0;0;0
18435.0;19;0;0;0;0;0
18436.0;19;0;0;0;0;0
18437.0;19;0;0;0;0;0
18438.0;19;0;0;0;0;0
18439.0;19;0;0;0;0;0
18440.0;19;0;0;0;0;0
18441.0;19;0;0;0;0;0
18442.0;19;0;0;0;0;0
18443.0;19;0;0;0;0;0
18445.0;19;0;0;0;0;0
18446.0;19;3;3;0;0;0
18447.0;19;2;2;0;0;0
18448.0;19;0;0;0;0;0
18449.0;19;0;0;0;0;0
18450.0;19;0;0;0;0;0
