fecha;cod_ine;num_casos;num_casos_prueba_pcr;num_casos_prueba_test_ac;num_casos_prueba_otras;num_casos_prueba_desconocida
18263.0;7;0;0;0;0;0
18264.0;7;32;28;4;0;0
18265.0;7;561;449;112;0;0
18266.0;7;336;53;281;2;0
18267.0;7;28;28;0;0;0
18268.0;7;9;8;0;1;0
18269.0;7;93;93;0;0;0
18270.0;7;455;455;0;0;0
18292.0;7;0;0;0;0;0
18294.0;7;1;1;0;0;0
18295.0;7;44;37;7;0;0
18296.0;7;518;446;72;0;0
18297.0;7;344;58;286;0;0
18298.0;7;19;19;0;0;0
18299.0;7;9;9;0;0;0
18300.0;7;91;91;0;0;0
18301.0;7;465;464;0;1;0
18305.0;7;3;0;3;0;0
18306.0;7;1;1;0;0;0
18307.0;7;0;0;0;0;0
18308.0;7;0;0;0;0;0
18309.0;7;0;0;0;0;0
18310.0;7;1;1;0;0;0
18311.0;7;1;0;1;0;0
18312.0;7;3;1;2;0;0
18313.0;7;5;3;2;0;0
18314.0;7;2;2;0;0;0
18315.0;7;5;4;1;0;0
18316.0;7;5;4;1;0;0
18317.0;7;6;5;1;0;0
18318.0;7;8;7;1;0;0
18319.0;7;7;6;1;0;0
18320.0;7;11;8;3;0;0
18321.0;7;10;10;0;0;0
18323.0;7;1;0;1;0;0
18324.0;7;30;28;2;0;0
18325.0;7;568;492;76;0;0
18326.0;7;113;58;55;0;0
18327.0;7;27;27;0;0;0
18328.0;7;11;11;0;0;0
18329.0;7;119;118;0;1;0
18330.0;7;576;576;0;0;0
18334.0;7;505;446;59;0;0
18335.0;7;523;467;55;1;0
18336.0;7;539;473;65;0;1
18337.0;7;780;679;100;1;0
18338.0;7;730;655;74;1;0
18339.0;7;818;735;83;0;0
18340.0;7;868;801;67;0;0
18341.0;7;955;830;125;0;0
18342.0;7;765;696;69;0;0
18343.0;7;710;634;76;0;0
18344.0;7;772;667;105;0;0
18345.0;7;664;556;106;1;1
18346.0;7;694;597;97;0;0
18347.0;7;558;480;78;0;0
18348.0;7;524;456;68;0;0
18349.0;7;523;461;62;0;0
18350.0;7;424;388;36;0;0
18351.0;7;500;425;74;0;1
18352.0;7;401;361;40;0;0
18354.0;7;1;1;0;0;0
18355.0;7;35;31;4;0;0
18356.0;7;569;482;87;0;0
18357.0;7;92;28;64;0;0
18358.0;7;27;25;0;2;0
18359.0;7;7;7;0;0;0
18360.0;7;207;207;0;0;0
18361.0;7;535;532;0;3;0
18365.0;7;512;235;277;0;0
18366.0;7;461;201;260;0;0
18367.0;7;342;174;168;0;0
