fecha;cod_ine;num_casos;num_casos_prueba_pcr;num_casos_prueba_test_ac;num_casos_prueba_otras;num_casos_prueba_desconocida
18263.0;13;9;9;0;0;0
18264.0;13;324;324;0;0;0
18265.0;13;1351;1349;0;0;2
18266.0;13;194;194;0;0;0
18267.0;13;147;147;0;0;0
18268.0;13;59;59;0;0;0
18269.0;13;652;652;0;0;0
18270.0;13;3885;3885;0;0;0
18292.0;13;4;4;0;0;0
18294.0;13;6;6;0;0;0
18295.0;13;383;383;0;0;0
18296.0;13;1007;1007;0;0;0
18297.0;13;166;166;0;0;0
18298.0;13;112;112;0;0;0
18299.0;13;46;46;0;0;0
18300.0;13;544;544;0;0;0
18301.0;13;3493;3493;0;0;0
18305.0;13;15;15;0;0;0
18306.0;13;11;11;0;0;0
18307.0;13;13;13;0;0;0
18308.0;13;15;15;0;0;0
18309.0;13;19;19;0;0;0
18310.0;13;14;14;0;0;0
18311.0;13;12;12;0;0;0
18312.0;13;23;23;0;0;0
18313.0;13;27;27;0;0;0
18314.0;13;30;30;0;0;0
18315.0;13;44;44;0;0;0
18316.0;13;57;57;0;0;0
18317.0;13;51;50;0;0;1
18318.0;13;70;70;0;0;0
18319.0;13;96;96;0;0;0
18320.0;13;163;162;0;0;1
18321.0;13;109;108;1;0;0
18323.0;13;8;8;0;0;0
18324.0;13;399;399;0;0;0
18325.0;13;935;935;0;0;0
18326.0;13;72;72;0;0;0
18327.0;13;146;146;0;0;0
18328.0;13;80;80;0;0;0
18329.0;13;921;921;0;0;0
18330.0;13;3468;3468;0;0;0
18334.0;13;2843;2839;0;0;4
18335.0;13;2565;2554;0;0;11
18336.0;13;2690;2681;0;0;9
18337.0;13;2968;2961;0;0;7
18338.0;13;2794;2791;0;0;3
18339.0;13;2653;2642;0;0;11
18340.0;13;2444;2435;0;0;9
18341.0;13;3113;3108;1;0;4
18342.0;13;1925;1921;1;0;3
18343.0;13;1661;1649;1;0;11
18344.0;13;2134;2129;0;0;5
18345.0;13;1999;1992;1;0;6
18346.0;13;1781;1780;0;0;1
18347.0;13;1554;1551;0;0;3
18348.0;13;1496;1493;0;0;3
18349.0;13;1260;1258;0;0;2
18350.0;13;874;870;1;0;3
18351.0;13;1095;1092;1;0;2
18352.0;13;1078;1077;0;0;1
18354.0;13;3;3;0;0;0
18355.0;13;465;464;0;0;1
18356.0;13;717;715;0;0;2
18357.0;13;100;100;0;0;0
18358.0;13;110;110;0;0;0
18359.0;13;31;31;0;0;0
18360.0;13;1094;1094;0;0;0
18361.0;13;4852;4852;0;0;0
18365.0;13;384;381;0;0;3
18366.0;13;498;494;0;0;4
18367.0;13;506;505;0;0;1
18368.0;13;598;597;0;0;1
18369.0;13;389;389;0;0;0
18370.0;13;469;469;0;0;0
18371.0;13;265;264;0;0;1
18372.0;13;282;282;0;0;0
18373.0;13;478;478;0;0;0
18374.0;13;458;457;0;0;1
18375.0;13;369;369;0;0;0
18376.0;13;238;237;0;0;1
18377.0;13;131;131;0;0;0
18378.0;13;124;124;0;0;0
18379.0;13;186;186;0;0;0
18380.0;13;234;234;0;0;0
18381.0;13;214;214;0;0;0
18382.0;13;177;177;0;0;0
18384.0;13;4;4;0;0;0
18385.0;13;653;651;0;0;2
18386.0;13;635;634;0;0;1
18387.0;13;59;58;0;0;1
18388.0;13;122;122;0;0;0
18389.0;13;32;32;0;0;0
18390.0;13;1070;1070;0;0;0
18391.0;13;1702;1702;0;0;0
18395.0;13;163;162;0;0;1
18396.0;13;161;161;0;0;0
18397.0;13;118;118;0;0;0
18398.0;13;48;48;0;0;0
18399.0;13;81;81;0;0;0
18400.0;13;140;140;0;0;0
18401.0;13;145;145;0;0;0
18402.0;13;118;118;0;0;0
18403.0;13;112;112;0;0;0
18404.0;13;96;96;0;0;0
18405.0;13;52;52;0;0;0
18406.0;13;44;44;0;0;0
18407.0;13;144;144;0;0;0
18408.0;13;152;152;0;0;0
18409.0;13;90;90;0;0;0
18410.0;13;126;126;0;0;0
18411.0;13;125;125;0;0;0
18412.0;13;55;55;0;0;0
18413.0;13;66;66;0;0;0
18415.0;13;4;4;0;0;0
18416.0;13;794;789;0;0;5
18417.0;13;626;625;0;0;1
18418.0;13;54;54;0;0;0
18419.0;13;64;64;0;0;0
18420.0;13;58;58;0;0;0
18421.0;13;1079;1079;0;0;0
18422.0;13;1111;1111;0;0;0
18426.0;13;20;20;0;0;0
18427.0;13;31;31;0;0;0
18428.0;13;124;124;0;0;0
18429.0;13;59;59;0;0;0
18430.0;13;78;78;0;0;0
18431.0;13;88;88;0;0;0
18432.0;13;63;63;0;0;0
18433.0;13;50;50;0;0;0
18434.0;13;35;35;0;0;0
18435.0;13;38;38;0;0;0
18436.0;13;58;58;0;0;0
18437.0;13;38;38;0;0;0
18438.0;13;61;61;0;0;0
18439.0;13;56;56;0;0;0
18440.0;13;27;27;0;0;0
18441.0;13;25;25;0;0;0
18442.0;13;45;45;0;0;0
18443.0;13;64;64;0;0;0
18445.0;13;9;9;0;0;0
18446.0;13;846;843;1;0;2
18447.0;13;748;746;0;0;2
18448.0;13;65;64;1;0;0
18449.0;13;45;45;0;0;0
18450.0;13;53;53;0;0;0
18451.0;13;1350;1350;0;0;0
18452.0;13;1786;1786;0;0;0
18456.0;13;105;105;0;0;0
18457.0;13;122;122;0;0;0
18458.0;13;128;128;0;0;0
18459.0;13;109;109;0;0;0
18460.0;13;158;158;0;0;0
18461.0;13;113;113;0;0;0
18462.0;13;115;115;0;0;0
18463.0;13;183;183;0;0;0
18464.0;13;230;230;0;0;0
18465.0;13;222;222;0;0;0
18466.0;13;214;214;0;0;0
18467.0;13;326;326;0;0;0
18468.0;13;277;277;0;0;0
18469.0;13;233;233;0;0;0
18470.0;13;492;492;0;0;0
18471.0;13;560;560;0;0;0
18472.0;13;511;511;0;0;0
18473.0;13;558;558;0;0;0
18474.0;13;705;705;0;0;0
18476.0;13;8;8;0;0;0
18477.0;13;1054;1053;0;0;1
18478.0;13;682;682;0;0;0
18479.0;13;62;62;0;0;0
18480.0;13;127;127;0;0;0
18481.0;13;81;81;0;0;0
18482.0;13;990;990;0;0;0
18483.0;13;4358;4358;0;0;0
18487.0;13;1643;1643;0;0;0
18488.0;13;2168;2168;0;0;0
18489.0;13;1089;1089;0;0;0
18490.0;13;825;825;0;0;0
18491.0;13;1359;1359;0;0;0
18492.0;13;2664;2664;0;0;0
18493.0;13;2925;2925;0;0;0
18494.0;13;2721;2721;0;0;0
18495.0;13;3986;3986;0;0;0
18496.0;13;1363;1363;0;0;0
18497.0;13;892;892;0;0;0
18498.0;13;1552;1552;0;0;0
18499.0;13;3687;3687;0;0;0
18500.0;13;3032;3032;0;0;0
18501.0;13;3033;3033;0;0;0
18502.0;13;4181;4181;0;0;0
18503.0;13;1232;1232;0;0;0
18504.0;13;1008;1008;0;0;0
18505.0;13;1506;1506;0;0;0
18507.0;13;2;2;0;0;0
18508.0;13;1522;1516;0;0;6
18509.0;13;641;637;0;0;4
18510.0;13;52;52;0;0;0
18511.0;13;94;94;0;0;0
18512.0;13;83;83;0;0;0
18513.0;13;919;919;0;0;0
18514.0;13;4462;4462;0;0;0
