fecha;cod_ine;num_casos;num_casos_prueba_pcr;num_casos_prueba_test_ac;num_casos_prueba_otras;num_casos_prueba_desconocida
18263.0;12;1;1;0;0;0
18264.0;12;7;5;2;0;0
18265.0;12;240;233;4;0;3
18266.0;12;108;19;80;0;9
18267.0;12;1;1;0;0;0
18268.0;12;12;12;0;0;0
18269.0;12;41;41;0;0;0
18270.0;12;251;251;0;0;0
18292.0;12;0;0;0;0;0
18294.0;12;1;1;0;0;0
18295.0;12;19;19;0;0;0
18296.0;12;266;259;4;0;3
18297.0;12;84;23;46;0;15
18298.0;12;1;1;0;0;0
18299.0;12;24;24;0;0;0
18300.0;12;32;32;0;0;0
18301.0;12;266;266;0;0;0
18305.0;12;0;0;0;0;0
18306.0;12;0;0;0;0;0
18307.0;12;0;0;0;0;0
18308.0;12;1;1;0;0;0
18309.0;12;0;0;0;0;0
18310.0;12;1;1;0;0;0
18311.0;12;1;0;0;0;1
18312.0;12;3;3;0;0;0
18313.0;12;0;0;0;0;0
18314.0;12;3;2;1;0;0
18315.0;12;0;0;0;0;0
18316.0;12;1;1;0;0;0
18317.0;12;3;2;0;0;1
18318.0;12;3;3;0;0;0
18319.0;12;7;7;0;0;0
18320.0;12;6;6;0;0;0
18321.0;12;1;1;0;0;0
18323.0;12;1;1;0;0;0
18324.0;12;16;16;0;0;0
18325.0;12;209;209;0;0;0
18326.0;12;45;9;36;0;0
18327.0;12;1;1;0;0;0
18328.0;12;31;31;0;0;0
18329.0;12;57;57;0;0;0
18330.0;12;255;255;0;0;0
18334.0;12;241;240;0;0;1
18335.0;12;240;238;1;0;1
18336.0;12;270;269;1;0;0
18337.0;12;389;383;3;0;3
18338.0;12;327;323;3;0;1
18339.0;12;309;306;1;0;2
18340.0;12;294;290;4;0;0
18341.0;12;470;462;4;0;4
18342.0;12;276;272;1;0;3
18343.0;12;250;249;1;0;0
18344.0;12;383;377;4;0;2
18345.0;12;295;291;1;0;3
18346.0;12;288;283;4;0;1
18347.0;12;300;295;4;0;1
18348.0;12;306;301;3;0;2
18349.0;12;336;333;1;0;2
18350.0;12;198;196;1;0;1
18351.0;12;282;273;5;0;4
18352.0;12;167;161;4;0;2
18354.0;12;1;0;1;0;0
18355.0;12;14;13;0;0;1
18356.0;12;134;133;0;0;1
18357.0;12;75;13;49;0;13
18358.0;12;2;2;0;0;0
18359.0;12;17;17;0;0;0
18360.0;12;57;57;0;0;0
18361.0;12;239;239;0;0;0
18365.0;12;110;103;7;0;0
18366.0;12;100;64;34;0;2
18367.0;12;199;97;100;0;2
18368.0;12;108;69;36;0;3
18369.0;12;98;52;43;0;3
18370.0;12;107;62;45;0;0
18371.0;12;57;47;10;0;0
18372.0;12;89;62;23;0;4
18373.0;12;98;43;48;0;7
18374.0;12;134;48;75;0;11
18375.0;12;125;57;60;0;8
18376.0;12;124;38;79;0;7
18377.0;12;36;25;10;0;1
18378.0;12;26;16;8;0;2
18379.0;12;57;28;24;0;5
18380.0;12;80;20;51;0;9
18381.0;12;113;43;69;0;1
18382.0;12;96;24;58;0;14
18384.0;12;1;0;0;0;1
18385.0;12;19;18;0;0;1
18386.0;12;118;115;2;0;1
18387.0;12;133;7;107;0;19
18388.0;12;4;4;0;0;0
18389.0;12;12;12;0;0;0
18390.0;12;42;42;0;0;0
18391.0;12;210;210;0;0;0
18395.0;12;9;9;0;0;0
18396.0;12;7;6;1;0;0
18397.0;12;8;7;0;1;0
18398.0;12;3;3;0;0;0
18399.0;12;2;2;0;0;0
18400.0;12;7;7;0;0;0
18401.0;12;7;7;0;0;0
18402.0;12;6;6;0;0;0
18403.0;12;12;12;0;0;0
18404.0;12;3;3;0;0;0
18405.0;12;8;8;0;0;0
18406.0;12;6;6;0;0;0
18407.0;12;5;4;1;0;0
18408.0;12;2;2;0;0;0
18409.0;12;1;1;0;0;0
18410.0;12;2;2;0;0;0
18411.0;12;5;4;1;0;0
18412.0;12;0;0;0;0;0
18413.0;12;1;1;0;0;0
18415.0;12;0;0;0;0;0
18416.0;12;24;24;0;0;0
18417.0;12;184;177;6;0;1
18418.0;12;60;15;39;1;5
18419.0;12;1;1;0;0;0
18420.0;12;18;18;0;0;0
18421.0;12;101;101;0;0;0
18422.0;12;161;161;0;0;0
18426.0;12;0;0;0;0;0
18427.0;12;1;1;0;0;0
18428.0;12;3;3;0;0;0
18429.0;12;1;1;0;0;0
18430.0;12;4;4;0;0;0
18431.0;12;0;0;0;0;0
18432.0;12;1;1;0;0;0
18433.0;12;7;7;0;0;0
18434.0;12;3;3;0;0;0
18435.0;12;0;0;0;0;0
18436.0;12;5;5;0;0;0
18437.0;12;5;5;0;0;0
18438.0;12;8;8;0;0;0
18439.0;12;4;4;0;0;0
18440.0;12;9;8;0;1;0
18441.0;12;11;11;0;0;0
18442.0;12;8;8;0;0;0
18443.0;12;22;22;0;0;0
18445.0;12;0;0;0;0;0
18446.0;12;33;32;0;0;1
18447.0;12;154;148;3;0;3
18448.0;12;50;10;30;0;10
18449.0;12;2;1;0;0;1
18450.0;12;35;35;0;0;0
18451.0;12;118;118;0;0;0
18452.0;12;315;315;0;0;0
18456.0;12;8;8;0;0;0
18457.0;12;13;13;0;0;0
18458.0;12;17;17;0;0;0
18459.0;12;11;11;0;0;0
18460.0;12;9;9;0;0;0
18461.0;12;10;10;0;0;0
18462.0;12;13;13;0;0;0
18463.0;12;11;11;0;0;0
18464.0;12;15;15;0;0;0
18465.0;12;20;20;0;0;0
18466.0;12;16;16;0;0;0
18467.0;12;29;29;0;0;0
18468.0;12;19;19;0;0;0
18469.0;12;7;7;0;0;0
18470.0;12;17;17;0;0;0
18471.0;12;16;16;0;0;0
18472.0;12;21;21;0;0;0
18473.0;12;35;35;0;0;0
18474.0;12;38;38;0;0;0
18476.0;12;0;0;0;0;0
18477.0;12;38;35;0;0;3
18478.0;12;150;147;2;0;1
18479.0;12;43;7;28;0;8
18480.0;12;5;5;0;0;0
18481.0;12;24;24;0;0;0
18482.0;12;82;82;0;0;0
18483.0;12;259;259;0;0;0
18487.0;12;128;128;0;0;0
18488.0;12;160;160;0;0;0
18489.0;12;175;175;0;0;0
18490.0;12;117;117;0;0;0
18491.0;12;204;204;0;0;0
18492.0;12;227;227;0;0;0
18493.0;12;242;242;0;0;0
18494.0;12;211;211;0;0;0
18495.0;12;248;248;0;0;0
18496.0;12;233;233;0;0;0
18497.0;12;212;212;0;0;0
18498.0;12;278;278;0;0;0
18499.0;12;268;268;0;0;0
18500.0;12;290;290;0;0;0
18501.0;12;274;274;0;0;0
18502.0;12;317;317;0;0;0
18503.0;12;272;272;0;0;0
18504.0;12;202;202;0;0;0
18505.0;12;201;201;0;0;0
18507.0;12;0;0;0;0;0
18508.0;12;82;80;1;0;1
18509.0;12;159;149;8;0;2
18510.0;12;19;8;9;0;2
18511.0;12;1;1;0;0;0
18512.0;12;16;16;0;0;0
18513.0;12;64;64;0;0;0
18514.0;12;205;205;0;0;0
18518.0;12;184;184;0;0;0
18537.0;12;0;0;0;0;0
18538.0;12;118;113;2;0;3
18539.0;12;80;71;9;0;0
18540.0;12;10;7;3;0;0
18541.0;12;1;1;0;0;0
18542.0;12;7;7;0;0;0
18543.0;12;114;114;0;0;0
18544.0;12;221;221;0;0;0
18568.0;12;0;0;0;0;0
18569.0;12;131;129;1;0;1
18570.0;12;66;63;2;0;1
18571.0;12;11;9;0;0;2
18572.0;12;2;2;0;0;0
18573.0;12;15;15;0;0;0
18574.0;12;111;111;0;0;0
18575.0;12;176;176;0;0;0
18598.0;12;0;0;0;0;0
18599.0;12;181;181;0;0;0
18600.0;12;66;62;3;0;1
18601.0;12;18;17;0;1;0
18602.0;12;2;2;0;0;0
18603.0;12;3;3;0;0;0
18604.0;12;139;139;0;0;0
18605.0;12;188;188;0;0;0
