fecha;cod_ine;num_casos;num_casos_prueba_pcr;num_casos_prueba_test_ac;num_casos_prueba_otras;num_casos_prueba_desconocida
18263.0;15;0;0;0;0;0
18264.0;15;13;8;5;0;0
18265.0;15;233;195;38;0;0
18266.0;15;72;21;51;0;0
18267.0;15;1;1;0;0;0
18268.0;15;6;6;0;0;0
18269.0;15;88;88;0;0;0
18270.0;15;209;209;0;0;0
18292.0;15;0;0;0;0;0
18294.0;15;0;0;0;0;0
18295.0;15;15;11;4;0;0
18296.0;15;144;126;18;0;0
18297.0;15;70;16;54;0;0
18298.0;15;3;3;0;0;0
18299.0;15;4;4;0;0;0
18300.0;15;84;84;0;0;0
18301.0;15;177;177;0;0;0
18305.0;15;0;0;0;0;0
18306.0;15;0;0;0;0;0
18307.0;15;0;0;0;0;0
18308.0;15;0;0;0;0;0
18309.0;15;0;0;0;0;0
18310.0;15;0;0;0;0;0
18311.0;15;0;0;0;0;0
18312.0;15;1;0;1;0;0
18313.0;15;2;1;1;0;0
18314.0;15;1;1;0;0;0
18315.0;15;1;1;0;0;0
18316.0;15;3;3;0;0;0
18317.0;15;4;2;2;0;0
18318.0;15;5;2;3;0;0
18319.0;15;5;4;1;0;0
18320.0;15;3;2;1;0;0
18321.0;15;5;4;1;0;0
18323.0;15;0;0;0;0;0
18324.0;15;18;14;4;0;0
18325.0;15;138;126;12;0;0
18326.0;15;23;10;13;0;0
18327.0;15;6;6;0;0;0
18328.0;15;7;7;0;0;0
18329.0;15;106;106;0;0;0
18330.0;15;201;201;0;0;0
18334.0;15;211;138;73;0;0
18335.0;15;177;121;56;0;0
18336.0;15;262;166;96;0;0
18337.0;15;274;156;118;0;0
18338.0;15;267;169;98;0;0
18339.0;15;250;176;74;0;0
18340.0;15;233;153;80;0;0
18341.0;15;328;229;98;0;1
18342.0;15;206;152;54;0;0
18343.0;15;194;141;53;0;0
18344.0;15;242;161;81;0;0
18345.0;15;278;198;80;0;0
18346.0;15;242;182;60;0;0
18347.0;15;167;117;50;0;0
18348.0;15;161;115;46;0;0
18349.0;15;140;108;32;0;0
18350.0;15;96;79;17;0;0
18351.0;15;245;211;34;0;0
18352.0;15;151;125;26;0;0
18354.0;15;1;0;1;0;0
18355.0;15;22;18;4;0;0
18356.0;15;88;76;12;0;0
18357.0;15;20;13;7;0;0
18358.0;15;7;7;0;0;0
18359.0;15;5;5;0;0;0
18360.0;15;84;84;0;0;0
18361.0;15;208;208;0;0;0
18365.0;15;87;56;31;0;0
18366.0;15;100;48;52;0;0
18367.0;15;78;35;43;0;0
18368.0;15;61;30;31;0;0
18369.0;15;86;44;42;0;0
18370.0;15;65;39;26;0;0
18371.0;15;46;35;11;0;0
18372.0;15;63;31;32;0;0
18373.0;15;30;11;19;0;0
18374.0;15;53;21;32;0;0
18375.0;15;56;19;37;0;0
18376.0;15;62;21;41;0;0
18377.0;15;39;21;18;0;0
18378.0;15;12;8;4;0;0
18379.0;15;23;20;3;0;0
18380.0;15;32;13;19;0;0
18381.0;15;50;18;32;0;0
18382.0;15;57;16;41;0;0
18384.0;15;0;0;0;0;0
18385.0;15;28;19;9;0;0
18386.0;15;101;86;15;0;0
18387.0;15;5;5;0;0;0
18388.0;15;6;6;0;0;0
18389.0;15;1;1;0;0;0
18390.0;15;82;82;0;0;0
18391.0;15;237;237;0;0;0
18395.0;15;9;9;0;0;0
18396.0;15;19;19;0;0;0
18397.0;15;11;11;0;0;0
18398.0;15;4;4;0;0;0
18399.0;15;21;21;0;0;0
18400.0;15;6;6;0;0;0
18401.0;15;9;9;0;0;0
18402.0;15;4;4;0;0;0
18403.0;15;3;3;0;0;0
18404.0;15;6;6;0;0;0
18405.0;15;12;12;0;0;0
18406.0;15;2;2;0;0;0
18407.0;15;5;5;0;0;0
18408.0;15;4;4;0;0;0
18409.0;15;11;11;0;0;0
18410.0;15;9;9;0;0;0
18411.0;15;5;5;0;0;0
18412.0;15;7;7;0;0;0
18413.0;15;3;3;0;0;0
18415.0;15;0;0;0;0;0
18416.0;15;26;19;7;0;0
18417.0;15;149;132;17;0;0
18418.0;15;9;7;2;0;0
18419.0;15;1;1;0;0;0
18420.0;15;12;12;0;0;0
18421.0;15;87;87;0;0;0
18422.0;15;185;185;0;0;0
18426.0;15;1;1;0;0;0
18427.0;15;2;2;0;0;0
18428.0;15;4;4;0;0;0
18429.0;15;12;12;0;0;0
