fecha;cod_ine;num_casos;num_casos_prueba_pcr;num_casos_prueba_test_ac;num_casos_prueba_otras;num_casos_prueba_desconocida
18263.0;2;0;0;0;0;0
18264.0;2;8;8;0;0;0
18265.0;2;157;156;0;0;1
18266.0;2;15;15;0;0;0
18267.0;2;9;8;0;0;1
18268.0;2;36;36;0;0;0
18269.0;2;837;828;0;0;9
18270.0;2;219;0;0;0;219
18292.0;2;0;0;0;0;0
18294.0;2;0;0;0;0;0
18295.0;2;14;14;0;0;0
18296.0;2;127;127;0;0;0
18297.0;2;21;16;0;1;4
18298.0;2;17;17;0;0;0
18299.0;2;22;22;0;0;0
18300.0;2;445;440;0;0;5
18301.0;2;237;1;0;0;236
18305.0;2;1;1;0;0;0
18306.0;2;0;0;0;0;0
18307.0;2;0;0;0;0;0
18308.0;2;1;1;0;0;0
18309.0;2;2;1;0;0;1
18310.0;2;1;1;0;0;0
18311.0;2;0;0;0;0;0
18312.0;2;0;0;0;0;0
18313.0;2;2;2;0;0;0
18314.0;2;3;3;0;0;0
18315.0;2;1;1;0;0;0
18316.0;2;1;1;0;0;0
18317.0;2;2;2;0;0;0
18318.0;2;2;2;0;0;0
18319.0;2;0;0;0;0;0
18320.0;2;3;3;0;0;0
18321.0;2;6;6;0;0;0
18323.0;2;0;0;0;0;0
18324.0;2;8;8;0;0;0
18325.0;2;108;108;0;0;0
18326.0;2;18;16;0;2;0
18327.0;2;7;7;0;0;0
18328.0;2;44;44;0;0;0
18329.0;2;460;449;0;0;11
18330.0;2;341;0;0;0;341
18334.0;2;115;115;0;0;0
18335.0;2;107;107;0;0;0
18336.0;2;127;127;0;0;0
18337.0;2;163;163;0;0;0
18338.0;2;159;157;0;1;1
18339.0;2;168;168;0;0;0
18340.0;2;168;168;0;0;0
18341.0;2;241;241;0;0;0
18342.0;2;178;177;0;0;1
18343.0;2;164;164;0;0;0
18344.0;2;265;265;0;0;0
18345.0;2;192;192;0;0;0
18346.0;2;190;188;0;0;2
18347.0;2;166;166;0;0;0
18348.0;2;213;212;0;0;1
18349.0;2;147;147;0;0;0
18350.0;2;136;136;0;0;0
18351.0;2;131;131;0;0;0
18352.0;2;116;116;0;0;0
18354.0;2;0;0;0;0;0
18355.0;2;14;14;0;0;0
18356.0;2;95;94;0;0;1
18357.0;2;35;34;0;0;1
18358.0;2;9;9;0;0;0
18359.0;2;33;32;0;0;1
18360.0;2;532;516;0;1;15
18361.0;2;238;0;0;0;238
18365.0;2;83;71;0;0;12
18366.0;2;53;44;0;0;9
18367.0;2;79;64;0;0;15
18368.0;2;63;55;0;0;8
18369.0;2;69;53;0;0;16
18370.0;2;57;55;0;0;2
18371.0;2;44;35;0;0;9
18372.0;2;45;30;0;0;15
18373.0;2;132;37;0;0;95
18374.0;2;100;57;0;0;43
18375.0;2;28;22;0;0;6
18376.0;2;24;20;0;0;4
18377.0;2;33;19;0;0;14
18378.0;2;21;16;0;0;5
18379.0;2;67;23;0;1;43
18380.0;2;127;29;0;1;97
18381.0;2;39;23;0;0;16
18382.0;2;39;26;0;0;13
18384.0;2;0;0;0;0;0
18385.0;2;11;11;0;0;0
18386.0;2;96;94;0;1;1
18387.0;2;43;6;0;0;37
18388.0;2;6;6;0;0;0
18389.0;2;37;37;0;0;0
18390.0;2;430;413;0;0;17
18391.0;2;335;0;0;0;335
18395.0;2;21;21;0;0;0
18396.0;2;23;23;0;0;0
18397.0;2;16;16;0;0;0
18398.0;2;8;7;0;0;1
18399.0;2;8;8;0;0;0
18400.0;2;20;17;0;0;3
18401.0;2;23;23;0;0;0
18402.0;2;15;13;0;1;1
18403.0;2;11;11;0;0;0
18404.0;2;14;13;0;0;1
18405.0;2;11;11;0;0;0
18406.0;2;7;6;0;0;1
18407.0;2;12;12;0;0;0
18408.0;2;12;12;0;0;0
18409.0;2;14;14;0;0;0
18410.0;2;9;9;0;0;0
18411.0;2;13;11;0;0;2
18412.0;2;5;5;0;0;0
18413.0;2;8;8;0;0;0
18415.0;2;1;1;0;0;0
18416.0;2;15;15;0;0;0
18417.0;2;125;125;0;0;0
18418.0;2;43;6;0;1;36
18419.0;2;6;6;0;0;0
18420.0;2;76;76;0;0;0
18421.0;2;513;498;0;0;15
18422.0;2;236;0;0;0;236
18426.0;2;4;3;0;0;1
18427.0;2;3;2;0;1;0
18428.0;2;7;7;0;0;0
18429.0;2;11;11;0;0;0
18430.0;2;7;7;0;0;0
18431.0;2;17;17;0;0;0
18432.0;2;25;25;0;0;0
18433.0;2;29;29;0;0;0
18434.0;2;42;40;0;1;1
18435.0;2;57;57;0;0;0
18436.0;2;48;48;0;0;0
18437.0;2;65;62;0;1;2
18438.0;2;48;47;0;0;1
18439.0;2;21;21;0;0;0
18440.0;2;54;53;0;1;0
18441.0;2;18;17;0;0;1
18442.0;2;25;24;0;0;1
18443.0;2;37;37;0;0;0
18445.0;2;0;0;0;0;0
18446.0;2;22;22;0;0;0
18447.0;2;108;108;0;0;0
18448.0;2;35;19;0;0;16
18449.0;2;4;4;0;0;0
18450.0;2;91;88;0;0;3
18451.0;2;549;538;0;0;11
18452.0;2;274;0;0;0;274
18456.0;2;230;228;0;0;2
18457.0;2;290;289;0;0;1
18458.0;2;362;359;0;1;2
18459.0;2;294;293;0;0;1
18460.0;2;402;397;0;0;5
18461.0;2;345;340;0;0;5
18462.0;2;335;333;0;0;2
18463.0;2;428;420;0;0;8
18464.0;2;458;454;0;0;4
18465.0;2;467;460;0;0;7
18466.0;2;389;382;0;0;7
18467.0;2;450;436;0;0;14
18468.0;2;380;378;0;0;2
18469.0;2;390;385;0;0;5
18470.0;2;584;575;0;0;9
18471.0;2;521;516;0;0;5
18472.0;2;542;539;0;0;3
18473.0;2;491;485;0;0;6
18474.0;2;505;500;0;0;5
18476.0;2;0;0;0;0;0
18477.0;2;37;35;0;0;2
18478.0;2;111;110;0;0;1
18479.0;2;14;12;0;0;2
18480.0;2;6;6;0;0;0
18481.0;2;77;76;0;0;1
18482.0;2;509;489;0;0;20
18483.0;2;360;0;0;0;360
18487.0;2;461;374;0;0;87
18488.0;2;437;355;0;0;82
18489.0;2;372;253;0;0;119
18490.0;2;335;223;0;0;112
18491.0;2;400;220;0;0;180
18492.0;2;410;8;0;0;402
18493.0;2;332;9;0;0;323
18494.0;2;354;14;0;0;340
18495.0;2;276;20;0;0;256
18496.0;2;308;20;0;0;288
18497.0;2;217;37;0;0;180
18498.0;2;257;35;0;0;222
18499.0;2;314;21;0;0;293
18500.0;2;268;141;0;1;126
18501.0;2;210;19;0;0;191
18502.0;2;262;14;0;0;248
18503.0;2;244;11;0;0;233
18504.0;2;177;5;0;0;172
18505.0;2;265;11;0;0;254
18507.0;2;0;0;0;0;0
18508.0;2;37;36;0;0;1
18509.0;2;103;89;0;0;14
18510.0;2;4;4;0;0;0
18511.0;2;12;12;0;0;0
18512.0;2;87;87;0;0;0
18513.0;2;297;276;0;0;21
18514.0;2;375;0;0;0;375
18518.0;2;287;0;0;0;287
18537.0;2;0;0;0;0;0
18538.0;2;52;52;0;0;0
18539.0;2;83;73;0;1;9
18540.0;2;8;7;0;0;1
18541.0;2;2;2;0;0;0
18542.0;2;127;125;0;0;2
18543.0;2;562;525;0;1;36
18544.0;2;359;0;0;0;359
18568.0;2;1;1;0;0;0
18569.0;2;66;66;0;0;0
18570.0;2;63;57;0;0;6
18571.0;2;6;5;0;1;0
18572.0;2;6;6;0;0;0
18573.0;2;154;154;0;0;0
18574.0;2;377;335;0;0;42
18575.0;2;344;0;0;0;344
18598.0;2;0;0;0;0;0
18599.0;2;80;80;0;0;0
18600.0;2;55;51;0;0;4
18601.0;2;17;17;0;0;0
18602.0;2;4;4;0;0;0
18603.0;2;129;128;0;0;1
18604.0;2;468;393;0;0;75
18605.0;2;226;0;0;0;226
