fecha;cod_ine;num_casos;num_casos_prueba_pcr;num_casos_prueba_test_ac;num_casos_prueba_otras;num_casos_prueba_desconocida
18263.0;4;0;0;0;0;0
18264.0;4;4;4;0;0;0
18265.0;4;84;81;3;0;0
18266.0;4;10;8;2;0;0
18267.0;4;4;3;1;0;0
18268.0;4;4;4;0;0;0
18269.0;4;113;113;0;0;0
18270.0;4;205;205;0;0;0
18292.0;4;0;0;0;0;0
18294.0;4;0;0;0;0;0
18295.0;4;6;6;0;0;0
18296.0;4;35;34;1;0;0
18297.0;4;3;1;2;0;0
18298.0;4;7;7;0;0;0
18299.0;4;3;3;0;0;0
18300.0;4;96;96;0;0;0
18301.0;4;180;180;0;0;0
18305.0;4;0;0;0;0;0
18306.0;4;1;1;0;0;0
18307.0;4;0;0;0;0;0
18308.0;4;0;0;0;0;0
18309.0;4;0;0;0;0;0
18310.0;4;0;0;0;0;0
18311.0;4;0;0;0;0;0
18312.0;4;1;0;1;0;0
18313.0;4;0;0;0;0;0
18314.0;4;0;0;0;0;0
18315.0;4;0;0;0;0;0
18316.0;4;0;0;0;0;0
18317.0;4;0;0;0;0;0
18318.0;4;1;0;1;0;0
18319.0;4;4;4;0;0;0
18320.0;4;4;1;0;0;3
18321.0;4;2;2;0;0;0
18323.0;4;0;0;0;0;0
18324.0;4;8;8;0;0;0
18325.0;4;47;43;3;0;1
18326.0;4;4;3;1;0;0
18327.0;4;3;3;0;0;0
18328.0;4;4;4;0;0;0
18329.0;4;149;149;0;0;0
18330.0;4;167;167;0;0;0
18334.0;4;61;61;0;0;0
18335.0;4;71;68;3;0;0
18336.0;4;85;83;1;0;1
18337.0;4;88;84;1;0;3
18338.0;4;82;79;3;0;0
18339.0;4;81;80;1;0;0
18340.0;4;105;102;2;0;1
18341.0;4;97;95;2;0;0
18342.0;4;62;61;1;0;0
18343.0;4;91;90;0;0;1
18344.0;4;82;79;3;0;0
18345.0;4;66;65;1;0;0
18346.0;4;84;80;3;0;1
18347.0;4;73;68;5;0;0
18348.0;4;40;37;2;0;1
